material,rA,rB,rX,nA,nB,nX,rA_rB_ratio,rA_rX_ratio,rB_rX_ratio,rS_A,rP_A,Z_A,HOMO_A,LUMO_A,EA_A,IP_A,rS_B,rP_B,Z_B,HOMO_B,LUMO_B,EA_B,IP_B,rS_X,rP_X,Z_X,HOMO_X,LUMO_X,EA_X,IP_X,rX_rB_ratio,t_sisso,t,tau,p_t_sisso,exp_label
ScBO3,0.87,0.27,1.4,3,3,-2,3.22222,0.621429,0.192857,1.6506,2.1774,21,-3.235728521,-3.235728632,0.27533028,6.884656711,0.8025,0.8348,5,-3.606786255,-3.606786378,-0.291745787,8.221042615,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,5.185189026,4.446793331,0.961159543,4.44678949,0.261280326,0
SmBO3,1.24,0.27,1.4,3,3,-2,4.59259,0.885714,0.192857,1.9474,2.6786,62,-2.519165102,-2.519165188,0.530550842,5.943764989,0.8025,0.8348,5,-3.606786255,-3.606786378,-0.291745787,8.221042615,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,5.185189026,5.223086633,1.117824314,5.223082792,0.012929167,0
SmYO3,1.24,0.9,1.4,3,3,-2,1.37778,0.885714,0.642857,1.9474,2.6786,62,-2.519165102,-2.519165188,0.530550842,5.943764989,1.785,2.3581,39,-2.518776272,-2.518776358,0.156404543,6.250735445,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,1.555555901,5.45315865,0.811637654,5.453158304,0.005163801,0
SnMnO3,1.15,0.53,1.4,2,4,-2,2.16981,0.821429,0.378571,1.0659,1.3554,50,-3.693439111,-3.693439238,-1.013080291,6.875249756,0.4083,2.0542,25,-4.4111366,-0.936468672,-1.152247223,7.312724568,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.641512424,4.243627222,0.934262608,4.243624231,0.45938716,0
SnNaCl3,1.15,1.02,1.81,2,1,-1,1.12745,0.635359,0.563536,1.0659,1.3554,50,-3.693439111,-3.693439238,-1.013080291,6.875249756,1.7588,2.6021,11,-2.744531102,-2.744531196,-0.757021682,5.147636082,0.6785,0.7567,17,-8.59466611,0.01972356,-3.935229812,13.87602063,1.774509526,16.57185214,0.739590581,16.57185242,4.44E-21,0
SrCO3,1.44,0.16,1.4,2,4,-2,9,1.02857,0.114286,1.9584,2.5493,38,-3.525783048,-1.281188209,0.150586051,5.884929265,0.6418,0.6367,6,-5.285420962,-5.285421144,-1.008550072,10.86176257,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,8.749978125,12.94213116,1.287300203,12.94215304,2.97E-15,0
SrLiBr3,1.44,0.76,1.96,2,1,-1,1.89474,0.734694,0.387755,1.9584,2.5493,38,-3.525783048,-1.281188209,0.150586051,5.884929265,1.6576,2.0134,3,-2.874140786,-1.020757781,-0.756113885,5.297381505,0.7514,0.8834,35,-7.858438652,0.05511027,-3.678150769,12.55431178,2.578948047,4.508519241,0.883885703,4.508518563,0.21251962,0
SrNaBr3,1.44,1.02,1.96,2,1,-1,1.41176,0.734694,0.520408,1.9584,2.5493,38,-3.525783048,-1.281188209,0.150586051,5.884929265,1.7588,2.6021,11,-2.744531102,-2.744531196,-0.757021682,5.147636082,0.7514,0.8834,35,-7.858438652,0.05511027,-3.678150769,12.55431178,1.92156923,6.109550067,0.806768158,6.109549464,0.0003978,0
SrNaCl3,1.44,1.02,1.81,2,1,-1,1.41176,0.79558,0.563536,1.9584,2.5493,38,-3.525783048,-1.281188209,0.150586051,5.884929265,1.7588,2.6021,11,-2.744531102,-2.744531196,-0.757021682,5.147636082,0.6785,0.7567,17,-8.59466611,0.01972356,-3.935229812,13.87602063,1.774509526,5.962490362,0.812050469,5.96249064,0.000702273,0
SrSiO3,1.44,0.4,1.4,2,4,-2,3.6,1.02857,0.285714,1.9584,2.5493,38,-3.525783048,-1.281188209,0.150586051,5.884929265,0.9466,1.1405,14,-4.081062694,-4.081062834,-1.044708796,7.740621249,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,3.5000035,5.120902679,1.115660176,5.120899179,0.019495786,0
SrTeO3,1.44,0.97,1.4,2,4,-2,1.48454,1.02857,0.692857,1.9584,2.5493,38,-3.525783048,-1.281188209,0.150586051,5.884929265,0.9497,1.1492,52,-5.951704724,0.193945998,-2.575488931,9.729526165,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,1.443299267,4.957960688,0.847336843,4.95796039,0.037593553,0
TeCdO3,0.97,0.95,1.4,4,2,-2,1.02105,0.692857,0.678571,0.9497,1.1492,52,-5.951704724,0.193945998,-2.575488931,9.729526165,1.2355,1.7966,48,-5.657022666,-1.1571185,0.948262351,9.271929602,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,1.473685141,181.5324482,0.713126508,181.5324472,6.84E-284,0
TeCoO3,0.97,0.74,1.4,4,2,-2,1.31081,0.692857,0.528571,0.9497,1.1492,52,-5.951704724,0.193945998,-2.575488931,9.729526165,1.2878,1.614,27,-4.433222619,0.143554959,-1.359047269,7.672566088,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,1.891893426,5.265001491,0.783106212,5.264999957,0.010929903,0
TeCuO3,0.97,0.73,1.4,4,2,-2,1.32877,0.692857,0.521429,0.9497,1.1492,52,-5.951704724,0.193945998,-2.575488931,9.729526165,1.2022,2.0302,29,-4.608164122,-0.602440535,-1.547456908,8.147436643,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,1.917806643,4.616173478,0.786782767,4.616175055,0.144189121,0
TeZnO3,0.97,0.74,1.4,4,2,-2,1.31081,0.692857,0.528571,0.9497,1.1492,52,-5.951704724,0.193945998,-2.575488931,9.729526165,1.1068,1.6661,30,-5.977182213,-1.10740279,0.922398154,9.889346303,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,1.891893426,5.265001491,0.783106212,5.264999957,0.010929903,0
TiBO3,0.67,0.27,1.4,3,3,-2,2.48148,0.478571,0.192857,1.5467,2.0603,22,-4.219539298,-4.219539443,-0.313899272,7.119306924,0.8025,0.8348,5,-3.606786255,-3.606786378,-0.291745787,8.221042615,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,5.185189026,4.376197184,0.876475883,4.376193343,0.324903194,0
TiMnO3,0.67,0.64,1.4,3,3,-2,1.04688,0.478571,0.457143,1.5467,2.0603,22,-4.219539298,-4.219539443,-0.313899272,7.119306924,0.4083,2.0542,25,-4.4111366,-0.936468672,-1.152247223,7.312724568,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.187499316,61.73900328,0.717507218,61.73900396,4.61E-93,0
TlBeCl3,1.7,0.45,1.81,1,2,-1,3.77778,0.939227,0.248619,1.0974,1.5446,81,-2.369251668,-2.369251749,-0.139564981,5.166986721,1.0805,1.204,4,-5.609666288,-2.013777452,0.648621153,9.553745271,0.6785,0.7567,17,-8.59466611,0.01972356,-3.935229812,13.87602063,4.022218736,5.864500096,1.098208431,5.864503582,0.001027307,0
TlBrO3,1.7,0.31,1.4,1,5,-2,5.48387,1.21429,0.221429,1.0974,1.5446,81,-2.369251668,-2.369251749,-0.139564981,5.166986721,0.7514,0.8834,35,-7.858438652,0.05511027,-3.678150769,12.55431178,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,4.516120291,6.738493292,1.281892715,6.738502033,3.58E-05,0
TlCdI3,1.7,0.95,2.2,1,2,-1,1.78947,0.772727,0.431818,1.0974,1.5446,81,-2.369251668,-2.369251749,-0.139564981,5.166986721,1.2355,1.7966,48,-5.657022666,-1.1571185,0.948262351,9.271929602,0.9024,1.0749,53,-7.083940205,0.290870977,-3.434435017,11.13135547,2.315790449,4.390906579,0.875467744,4.390905604,0.311031424,0
TlEuCl3,1.7,1.17,1.81,1,2,-1,1.45299,0.939227,0.646409,1.0974,1.5446,81,-2.369251668,-2.369251749,-0.139564981,5.166986721,0.3135,2.6774,63,-2.767446341,-2.767446436,0.480292543,6.00231317,0.6785,0.7567,17,-8.59466611,0.01972356,-3.935229812,13.87602063,1.547008164,4.43592305,0.832869481,4.435923434,0.270563305,0
TlFeI3,1.7,0.78,2.2,1,2,-1,2.17949,0.772727,0.354545,1.0974,1.5446,81,-2.369251668,-2.369251749,-0.139564981,5.166986721,1.3301,1.9365,26,-4.431945549,-0.812293253,-1.303738195,7.470425785,0.9024,1.0749,53,-7.083940205,0.290870977,-3.434435017,11.13135547,2.820516437,4.617994866,0.925410535,4.61799125,0.143211606,0
TlGeI3,1.7,0.73,2.2,1,2,-1,2.32877,0.772727,0.331818,1.0974,1.5446,81,-2.369251668,-2.369251749,-0.139564981,5.166986721,0.922,1.1722,32,-3.894931082,-3.894931216,-0.915962684,7.445211101,0.9024,1.0749,53,-7.083940205,0.290870977,-3.434435017,11.13135547,3.013700281,4.768531903,0.941202523,4.768530252,0.080156185,0
TlMgCl3,1.7,0.72,1.81,1,2,-1,2.36111,0.939227,0.39779,1.0974,1.5446,81,-2.369251668,-2.369251749,-0.139564981,5.166986721,1.3518,1.9116,12,-4.705332847,-1.306562749,0.500356867,7.971348956,0.6785,0.7567,17,-8.59466611,0.01972356,-3.935229812,13.87602063,2.513889238,4.262140286,0.981008322,4.262139937,0.440006362,0
TlMnI3,1.7,0.83,2.2,1,2,-1,2.04819,0.772727,0.377273,1.0974,1.5446,81,-2.369251668,-2.369251749,-0.139564981,5.166986721,0.4083,2.0542,25,-4.4111366,-0.936468672,-1.152247223,7.312724568,0.9024,1.0749,53,-7.083940205,0.290870977,-3.434435017,11.13135547,2.650600494,4.507384786,0.910139734,4.507386702,0.213353199,0
TlNO3,1.7,0.13,1.4,1,5,-2,13.0769,1.21429,0.0928571,1.0974,1.5446,81,-2.369251668,-2.369251749,-0.139564981,5.166986721,0.5361,0.5154,7,-7.089771165,-7.089771408,-1.983951498,13.59172054,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,10.76923574,14.85584665,1.432703623,14.85584168,2.50E-18,0
TlPbCl3,1.7,1.19,1.81,1,2,-1,1.42857,0.939227,0.657459,1.0974,1.5446,81,-2.369251668,-2.369251749,-0.139564981,5.166986721,1.0396,1.4049,82,-3.496077579,-3.496077699,-0.883045121,6.576347749,0.6785,0.7567,17,-8.59466611,0.01972356,-3.935229812,13.87602063,1.521007394,4.526262121,0.827317018,4.52626313,0.199793128,0
TlPbI3,1.7,1.19,2.2,1,2,-1,1.42857,0.772727,0.540909,1.0974,1.5446,81,-2.369251668,-2.369251749,-0.139564981,5.166986721,1.0396,1.4049,82,-3.496077579,-3.496077699,-0.883045121,6.576347749,0.9024,1.0749,53,-7.083940205,0.290870977,-3.434435017,11.13135547,1.848739807,4.853994534,0.813487727,4.853994223,0.057072001,0
TlSbO3,1.7,0.6,1.4,1,5,-2,2.83333,1.21429,0.428571,1.0974,1.5446,81,-2.369251668,-2.369251749,-0.139564981,5.166986721,1.0035,1.24,51,-4.826825142,-4.826825308,-1.761990047,8.318195555,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.333335667,4.053891295,1.096018272,4.053888962,0.649219631,0
TlSrCl3,1.7,1.18,1.81,1,2,-1,1.44068,0.939227,0.651934,1.0974,1.5446,81,-2.369251668,-2.369251749,-0.139564981,5.166986721,1.9584,2.5493,38,-3.525783048,-1.281188209,0.150586051,5.884929265,0.6785,0.7567,17,-8.59466611,0.01972356,-3.935229812,13.87602063,1.533897603,4.479720467,0.830083965,4.479721168,0.234414003,0
TlVO3,0.98,0.64,1.4,3,3,-2,1.53125,0.7,0.457143,1.0974,1.5446,81,-2.369251668,-2.369251749,-0.139564981,5.166986721,1.4818,2.0566,23,-4.348428313,-4.348428462,-0.780744828,7.16966336,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.187499316,3.968814123,0.824959989,3.968814807,0.721383813,0
TlZnCl3,1.7,0.74,1.81,1,2,-1,2.2973,0.939227,0.40884,1.0974,1.5446,81,-2.369251668,-2.369251749,-0.139564981,5.166986721,1.1068,1.6661,30,-5.977182213,-1.10740279,0.922398154,9.889346303,0.6785,0.7567,17,-8.59466611,0.01972356,-3.935229812,13.87602063,2.445944624,4.208003843,0.973314139,4.208005165,0.49668951,0
TmBO3,1.05,0.27,1.4,3,3,-2,3.88889,0.75,0.192857,1.7624,2.5447,69,-3.153998964,-1.072405721,0.522243555,6.424661622,0.8025,0.8348,5,-3.606786255,-3.606786378,-0.291745787,8.221042615,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,5.185189026,4.775473843,1.037374837,4.775470002,0.077989535,0
VBO3,0.64,0.27,1.4,3,3,-2,2.37037,0.457143,0.192857,1.4818,2.0566,23,-4.348428313,-4.348428462,-0.780744828,7.16966336,0.8025,0.8348,5,-3.606786255,-3.606786378,-0.291745787,8.221042615,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,5.185189026,4.424737667,0.863773334,4.424733826,0.280320956,0
VCrO3,0.64,0.62,1.4,3,3,-2,1.03226,0.457143,0.442857,1.4818,2.0566,23,-4.348428313,-4.348428462,-0.780744828,7.16966336,1.4246,1.9893,24,-4.388888021,-4.388888172,-1.078476537,7.228118701,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.258065245,90.79268201,0.714109637,90.79268128,2.41E-139,0
VLiCl3,0.79,0.76,1.81,2,1,-1,1.03947,0.436464,0.41989,1.4818,2.0566,23,-4.348428313,-4.348428462,-0.780744828,7.16966336,1.6576,2.0134,3,-2.874140786,-1.020757781,-0.756113885,5.297381505,0.6785,0.7567,17,-8.59466611,0.01972356,-3.935229812,13.87602063,2.381576127,52.08573581,0.715362748,52.08573863,1.10E-77,0
YBO3,1.08,0.27,1.4,3,3,-2,4,0.771429,0.192857,1.785,2.3581,39,-2.518776272,-2.518776358,0.156404543,6.250735445,0.8025,0.8348,5,-3.606786255,-3.606786378,-0.291745787,8.221042615,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,5.185189026,4.841359271,1.050077386,4.841355431,0.060027339,0
YInO3,1.08,0.8,1.4,3,3,-2,1.35,0.771429,0.571429,1.785,2.3581,39,-2.518776272,-2.518776358,0.156404543,6.250735445,1.1407,1.5132,49,-2.517885812,-2.517885898,-0.167838524,5.364511347,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,1.749998688,6.245293668,0.797104198,6.24529498,0.000235943,0
YTmO3,1.08,0.88,1.4,3,3,-2,1.22727,0.771429,0.628571,1.785,2.3581,39,-2.518776272,-2.518776358,0.156404543,6.250735445,1.7624,2.5447,69,-3.153998964,-1.072405721,0.522243555,6.424661622,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,1.590910176,10.56918363,0.769135629,10.56918254,2.01E-11,0
YYbO3,1.08,0.87,1.4,3,3,-2,1.24138,0.771429,0.621429,1.785,2.3581,39,-2.518776272,-2.518776358,0.156404543,6.250735445,1.7383,2.489,70,-3.076991947,-1.09445333,0.476799897,6.531525293,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,1.609194293,9.832748508,0.772523892,9.832749618,3.15E-10,0
ZnGeO3,0.9,0.53,1.4,2,4,-2,1.69811,0.642857,0.378571,1.1068,1.6661,30,-5.977182213,-1.10740279,0.922398154,9.889346303,0.922,1.1722,32,-3.894931082,-3.894931216,-0.915962684,7.445211101,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.641512424,5.055333437,0.842668235,5.055330447,0.02539051,0
ZnSeO3,0.9,0.5,1.4,2,4,-2,1.8,0.642857,0.357143,1.1068,1.6661,30,-5.977182213,-1.10740279,0.922398154,9.889346303,0.7997,0.9578,34,-6.51048797,-0.211187538,-2.730814282,10.84576398,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.79999888,4.924669981,0.855973523,4.924671101,0.042983257,0
ZnSiO3,0.9,0.4,1.4,2,4,-2,2.25,0.642857,0.285714,1.1068,1.6661,30,-5.977182213,-1.10740279,0.922398154,9.889346303,0.9466,1.1405,14,-4.081062694,-4.081062834,-1.044708796,7.740621249,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,3.5000035,5.04918629,0.903527607,5.04918279,0.026027549,0
ZnSnO3,0.9,0.69,1.4,2,4,-2,1.30435,0.642857,0.492857,1.1068,1.6661,30,-5.977182213,-1.10740279,0.922398154,9.889346303,1.0659,1.3554,50,-3.693439111,-3.693439238,-1.013080291,6.875249756,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.028986095,7.847023564,0.778157748,7.847022976,5.41E-07,0
ZnTiO3,0.9,0.6,1.4,2,4,-2,1.5,0.642857,0.428571,1.1068,1.6661,30,-5.977182213,-1.10740279,0.922398154,9.889346303,1.5467,2.0603,22,-4.219539298,-4.219539443,-0.313899272,7.119306924,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.333335667,5.732246054,0.813174847,5.73224372,0.001720675,0
AgCoF3,1.28,0.74,1.33,1,2,-1,1.72973,0.962406,0.556391,1.3241,1.9044,47,-4.40216039,-0.246293078,-1.475586841,7.755963446,1.2878,1.614,27,-4.433222619,0.143554959,-1.359047269,7.672566088,0.4044,0.374,9,-11.11141622,1.13668157,-4.336301294,19.39159515,1.797297224,3.953938557,0.891571666,3.95393863,0.732897934,1
AgCuF3,1.28,0.73,1.33,1,2,-1,1.75342,0.962406,0.548872,1.3241,1.9044,47,-4.40216039,-0.246293078,-1.475586841,7.755963446,1.2022,2.0302,29,-4.608164122,-0.602440535,-1.547456908,8.147436643,0.4044,0.374,9,-11.11141622,1.13668157,-4.336301294,19.39159515,1.821918407,3.944282004,0.895899683,3.944281405,0.740190983,1
AgMgF3,1.28,0.72,1.33,1,2,-1,1.77778,0.962406,0.541353,1.3241,1.9044,47,-4.40216039,-0.246293078,-1.475586841,7.755963446,1.3518,1.9116,12,-4.705332847,-1.306562749,0.500356867,7.971348956,0.4044,0.374,9,-11.11141622,1.13668157,-4.336301294,19.39159515,1.847223531,3.937051344,0.900269926,3.937050036,0.745558082,1
AgMnF3,1.28,0.83,1.33,1,2,-1,1.54217,0.962406,0.62406,1.3241,1.9044,47,-4.40216039,-0.246293078,-1.475586841,7.755963446,0.4083,2.0542,25,-4.4111366,-0.936468672,-1.152247223,7.312724568,0.4044,0.374,9,-11.11141622,1.13668157,-4.336301294,19.39159515,1.602410025,4.162437183,0.854422846,4.162436797,0.543829063,1
AgNbO3,1.28,0.64,1.4,1,5,-2,2,0.914286,0.457143,1.3241,1.9044,47,-4.40216039,-0.246293078,-1.475586841,7.755963446,1.5834,2.0916,41,-4.453727958,-4.453728111,-1.10549939,7.13506764,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.187499316,4.072889398,0.928946543,4.072890082,0.631727649,1
AgNiF3,1.28,0.69,1.33,1,2,-1,1.85507,0.962406,0.518797,1.3241,1.9044,47,-4.40216039,-0.246293078,-1.475586841,7.755963446,1.2517,1.5674,28,-4.439555219,-4.439555371,-1.351387103,7.89877133,0.4044,0.374,9,-11.11141622,1.13668157,-4.336301294,19.39159515,1.927536204,3.929644408,0.913640271,3.929644436,0.750972627,1
AgTaO3,1.28,0.64,1.4,1,5,-2,2,0.914286,0.457143,1.3241,1.9044,47,-4.40216039,-0.246293078,-1.475586841,7.755963446,1.4665,2.0433,73,-3.596314935,-3.596315059,-0.282505093,7.686524359,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.187499316,4.072889398,0.928946543,4.072890082,0.631727649,1
AgZnF3,1.28,0.74,1.33,1,2,-1,1.72973,0.962406,0.556391,1.3241,1.9044,47,-4.40216039,-0.246293078,-1.475586841,7.755963446,1.1068,1.6661,30,-5.977182213,-1.10740279,0.922398154,9.889346303,0.4044,0.374,9,-11.11141622,1.13668157,-4.336301294,19.39159515,1.797297224,3.953938557,0.891571666,3.95393863,0.732897934,1
AmVO3,0.95,0.79,1.4,4,2,-2,1.20253,0.678571,0.564286,1.8202,2.6048,95,-2.593420928,-2.593421017,0.816773893,6.383510786,1.4818,2.0566,23,-4.348428313,-4.348428462,-0.780744828,7.16966336,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,1.772151001,11.85348674,0.758769462,11.85348764,1.69E-13,1
BaAmO3,1.61,0.85,1.4,2,4,-2,1.89412,1.15,0.607143,2.1967,2.6614,56,-3.229349631,-2.022431442,0.181548696,5.363405816,1.8202,2.6048,95,-2.593420928,-2.593421017,0.816773893,6.383510786,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,1.647058436,3.577726455,0.945954121,3.577726843,0.920233155,1
BaCeO3,1.61,0.87,1.4,2,4,-2,1.85057,1.15,0.621429,2.1967,2.6614,56,-3.229349631,-2.022431442,0.181548696,5.363405816,2.0428,2.5754,58,-2.530332951,-2.530333038,0.0869328,5.700525816,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,1.609194293,3.622480865,0.937619724,3.622481975,0.906880637,1
BaHfO3,1.61,0.71,1.4,2,4,-2,2.26761,1.15,0.507143,2.1967,2.6614,56,-3.229349631,-2.022431442,0.181548696,5.363405816,1.5365,2.1377,72,-2.693665714,-2.693665806,0.184573527,6.503687658,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,1.97183043,3.511190009,1.00871885,3.511190564,0.936862385,1
BaIrO3,1.61,0.62,1.4,2,4,-2,2.59677,1.15,0.442857,2.1967,2.6614,56,-3.229349631,-2.022431442,0.181548696,5.363405816,1.2957,1.7925,77,-5.672747366,-0.333817437,-2.379678858,8.967250675,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.258065245,3.700496525,1.053661769,3.700495797,0.878733239,1
BaMoO3,1.61,0.65,1.4,2,4,-2,2.47692,1.15,0.464286,2.1967,2.6614,56,-3.229349631,-2.022431442,0.181548696,5.363405816,1.5449,2.2052,42,-4.274195256,-4.274195403,-1.52911462,6.943164598,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.153844828,3.615535475,1.038242328,3.615536801,0.909077532,1
BaNbO3,1.61,0.68,1.4,2,4,-2,2.36765,1.15,0.485714,2.1967,2.6614,56,-3.229349631,-2.022431442,0.181548696,5.363405816,1.5834,2.0916,41,-4.453727958,-4.453728111,-1.10549939,7.13506764,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.05882474,3.552862942,1.023267679,3.552861731,0.926870944,1
BaNpO3,1.61,0.87,1.4,2,4,-2,1.85057,1.15,0.621429,2.1967,2.6614,56,-3.229349631,-2.022431442,0.181548696,5.363405816,1.8744,2.4653,93,-1.63482649,-1.634826546,0.969420866,5.920806184,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,1.609194293,3.622480865,0.937619724,3.622481975,0.906880637,1
BaPaO3,1.61,0.9,1.4,2,4,-2,1.78889,1.15,0.642857,2.1967,2.6614,56,-3.229349631,-2.022431442,0.181548696,5.363405816,1.8856,2.5112,91,-2.372951708,-2.372951789,0.007839781,5.399198505,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,1.555555901,3.707221678,0.925389901,3.707221332,0.875987669,1
BaPbO3,1.61,0.78,1.4,2,4,-2,2.0641,1.15,0.557143,2.1967,2.6614,56,-3.229349631,-2.022431442,0.181548696,5.363405816,1.0396,1.4049,82,-3.496077579,-3.496077699,-0.883045121,6.576347749,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,1.794871335,3.491342278,0.976328795,3.491342738,0.941159651,1
BaPuO3,1.61,0.86,1.4,2,4,-2,1.87209,1.15,0.614286,2.1967,2.6614,56,-3.229349631,-2.022431442,0.181548696,5.363405816,1.8484,2.5649,94,-2.030584673,-2.030584742,0.830556317,6.242662488,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,1.62790622,3.598957069,0.941768484,3.598957826,0.914132972,1
BaSnO3,1.61,0.69,1.4,2,4,-2,2.33333,1.15,0.492857,2.1967,2.6614,56,-3.229349631,-2.022431442,0.181548696,5.363405816,1.0659,1.3554,50,-3.693439111,-3.693439238,-1.013080291,6.875249756,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.028986095,3.536692519,1.018371662,3.536691931,0.930910397,1
BaThO3,1.61,0.94,1.4,2,4,-2,1.71277,1.15,0.671429,2.1967,2.6614,56,-3.229349631,-2.022431442,0.181548696,5.363405816,1.8931,2.4049,90,-2.769084021,-2.769084116,-0.305697583,5.634536508,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,1.489360751,3.855210915,0.90957127,3.855211865,0.800724646,1
BaTiO3,1.61,0.6,1.4,2,4,-2,2.68333,1.15,0.428571,2.1967,2.6614,56,-3.229349631,-2.022431442,0.181548696,5.363405816,1.5467,2.0603,22,-4.219539298,-4.219539443,-0.313899272,7.119306924,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.333335667,3.770358569,1.064198386,3.770356236,0.847485674,1
BaUO3,1.61,0.89,1.4,2,4,-2,1.80899,1.15,0.635714,2.1967,2.6614,56,-3.229349631,-2.022431442,0.181548696,5.363405816,1.8798,2.4176,92,-1.995272694,-1.995272763,0.546861709,5.590257615,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,1.573034415,3.676562033,0.929430905,3.676561326,0.888077793,1
BaZrO3,1.61,0.72,1.4,2,4,-2,2.23611,1.15,0.514286,2.1967,2.6614,56,-3.229349631,-2.022431442,0.181548696,5.363405816,1.6694,2.22,40,-3.602222285,-3.602222409,-0.27140666,7.13955023,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,1.944443364,3.501806623,1.003960742,3.501807704,0.938929349,1
BiAlO3,1.17,0.54,1.4,3,3,-2,2.16667,0.835714,0.385714,0.9899,1.3017,83,-4.568780683,-4.56878084,-1.6542288,7.913869695,1.1043,1.3964,13,-2.712046523,-2.712046616,-0.348149866,5.763264071,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.592594513,1.999322492,0.936736601,1.999320572,0.99977267,1
